ident,type,name,latitude_deg,longitude_deg,iso_country,iso_region
ZHSY,medium_airport,Shiyan Wudangshan Airport,32.591667,110.907778,CN,CN-42
ZHYC,medium_airport,Yichang Sanxia Airport,30.55655,111.479988,CN,CN-42
ZJHK,large_airport,Haikou Meilan International Airport,19.93490028,110.4589996,CN,CN-46
ZJQH,medium_airport,Qionghai Bo'ao Airport,19.13824,110.454775,CN,CN-46
ZJSY,large_airport,Sanya Phoenix International Airport,18.30290031,109.4120026,CN,CN-46
ZLAN,closed,Lanzhou City Airport,36.033333,103.86667,CN,CN-62
ZLDH,medium_airport,Dunhuang Airport,40.16109848,94.80919647,CN,CN-62
ZLGM,medium_airport,Golmud Airport,36.4006,94.786102,CN,CN-63
ZLGY,medium_airport,Guyuan Liupanshan Airport,36.07888889,106.2169444,CN,CN-64
ZLHX,medium_airport,Huatugou Airport,38.201984,90.841495,CN,CN-63
ZLJN,medium_airport,Jining Qufu Airport,35.292778,116.346667,CN,CN-37
ZLJQ,medium_airport,Jiayuguan Airport,39.856899,98.3414,CN,CN-62
ZLLL,medium_airport,Lanzhou Zhongchuan Airport,36.51520157,103.6200027,CN,CN-62
ZLLN,medium_airport,Longnan Chengzhou Airport,33.788,105.797,CN,CN-62
ZLQY,medium_airport,Qingyang Airport,35.799702,107.602997,CN,CN-62
ZLSN,medium_airport,Xi'an Xiguan Airport,34.376701,109.120003,CN,CN-61
ZLXH,medium_airport,Gannan Xiahe Airport,34.8105,102.6447,CN,CN-62
ZLXN,medium_airport,Xining Caojiabu Airport,36.5275,102.042999,CN,CN-63
ZLXY,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,CN,CN-61
ZLZW,medium_airport,Zhongwei Shapotou Airport,37.573125,105.154454,CN,CN-64
ZPCW,medium_airport,Cangyuan Washan Airport,23.273889,99.373611,CN,CN-53
ZPDL,medium_airport,Dali Airport,25.649401,100.319,CN,CN-53
ZPDQ,medium_airport,Diqing Airport,27.7936,99.6772,CN,CN-53
ZPJH,medium_airport,Xishuangbanna Gasa Airport,21.97389984,100.7600021,CN,CN-53
ZPJM,medium_airport,Lancang Jingmai Airport,22.415833,99.786389,CN,CN-53
ZPLJ,medium_airport,Lijiang Airport,26.68000031,100.2460022,CN,CN-53
ZPLX,medium_airport,Mangshi Airport,24.4011,98.5317,CN,CN-53
ZPPP,large_airport,Kunming Changshui International Airport,25.1019444,102.9291667,CN,CN-53
ZSAM,large_airport,Xiamen Gaoqi International Airport,24.54400063,118.1279984,CN,CN-35
ZSAQ,medium_airport,Anqing Tianzhushan Airport,30.582199,117.050003,CN,CN-34
ZSBB,medium_airport,Bengbu Airport,32.84773333,117.3202444,CN,CN-34
ZSCN,medium_airport,Nanchang Changbei International Airport,28.86499977,115.9000015,CN,CN-36
ZSFY,medium_airport,Fuyang Xiguan Airport,32.882157,115.734364,CN,CN-U-A
ZSFZ,large_airport,Fuzhou Changle International Airport,25.93510056,119.663002,CN,CN-35
ZSHC,large_airport,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,CN,CN-33
ZSJD,medium_airport,Jingdezhen Airport,29.33860016,117.1760025,CN,CN-36
ZSJN,large_airport,Yaoqiang Airport,36.85720062,117.2160034,CN,CN-37
ZSJU,medium_airport,Quzhou Airport,28.965799,118.899002,CN,CN-33
ZSLD,medium_airport,Longyan Guanzhishan Airport,25.67469978,116.7470016,CN,CN-35
ZSLQ,medium_airport,Huangyan Luqiao Airport,28.56220055,121.4290009,CN,CN-33
ZSNB,large_airport,Ningbo Lishe International Airport,29.82670021,121.461998,CN,CN-33
ZSNJ,large_airport,Nanjing Lukou Airport,31.74200058,118.8619995,CN,CN-32
ZSOF,medium_airport,Hefei Luogang International Airport,31.78000069,117.2979965,CN,CN-34
ZSPD,large_airport,Shanghai Pudong International Airport,31.14340019,121.8050003,CN,CN-31
ZSQD,medium_airport,Liuting Airport,36.26610184,120.3740005,CN,CN-37
ZSQZ,medium_airport,Quanzhou Jinjiang International Airport,24.7964,118.589996,CN,CN-35
ZSRG,medium_airport,Rugao Air Base,32.25788498,120.5016556,CN,CN-32
ZSRZ,medium_airport,Rizhao Shanzihe Airport,35.405033,119.324403,CN,CN-37
ZSSS,large_airport,Shanghai Hongqiao International Airport,31.19790077,121.3359985,CN,CN-31
ZSSZ,medium_airport,Suzhou Guangfu Airport,31.2631,120.401001,CN,CN-32
ZSTX,medium_airport,Tunxi International Airport,29.73329926,118.2559967,CN,CN-34
ZSWF,medium_airport,Weifang Airport,36.646702,119.119003,CN,CN-37
ZSWH,medium_airport,Weihai Airport,37.18709946,122.2289963,CN,CN-37
ZSWU,medium_airport,Wuhu Air Base,31.3906,118.408997,CN,CN-34
ZSWX,medium_airport,Sunan Shuofang International Airport,31.49440002,120.4290009,CN,CN-32
ZSWY,medium_airport,Nanping Wuyishan Airport,27.7019,118.000999,CN,CN-35
ZSWZ,large_airport,Wenzhou Longwan International Airport,27.912201,120.851997,CN,CN-33
ZSXZ,medium_airport,Xuzhou Guanyin Airport,34.059056,117.555278,CN,CN-32
ZSYA,medium_airport,Yangzhou Taizhou Airport,32.5634,119.7198,CN,CN-32
ZSYC,medium_airport,Yichun Mingyueshan Airport,27.8025,114.3062,CN,CN-36
ZSYT,closed,Yantai Laishan Airport,37.401699,121.372002,CN,CN-37
ZSYW,medium_airport,Yiwu Airport,29.34469986,120.0319977,CN,CN-33
ZUAL,medium_airport,Ngari Gunsa Airport,32.1,80.05305556,CN,CN-54
ZUAS,medium_airport,Anshun Huangguoshu Airport,26.26055556,105.8733333,CN,CN-U-A
ZUBD,medium_airport,Qamdo Bangda Airport,30.55360031,97.10829926,CN,CN-54
ZUBJ,medium_airport,Bijie Feixiong Airport,27.267066,105.472097,CN,CN-52
ZUCK,large_airport,Chongqing Jiangbei International Airport,29.71920013,106.6419983,CN,CN-50
ZUDC,medium_airport,Daocheng Yading Airport,29.323056,100.053333,CN,CN-51
ZUGU,medium_airport,Guangyuan Airport,32.39110184,105.7020035,CN,CN-51
ZUGY,large_airport,Longdongbao Airport,26.53849983,106.8010025,CN,CN-52
ZUJZ,medium_airport,Jiuzhai Huanglong Airport,32.85333333,103.6822222,CN,CN-51
ZUKD,medium_airport,Kangding Airport,30.1575,101.734722,CN,CN-51
ZUKJ,medium_airport,Kaili Airport,26.972,107.988,CN,CN-52
ZULS,medium_airport,Lhasa Gonggar Airport,29.29780006,90.91190338,CN,CN-54
ZUMT,medium_airport,Zunyi Maotai Airport,27.81638,106.33268,CN,CN-52
ZUMY,medium_airport,Mianyang Airport,31.42810059,104.7409973,CN,CN-51
ZUNP,medium_airport,Liping Airport,26.32217,109.1499,CN,CN-52
ZUNZ,medium_airport,Nyingchi Airport,29.30330086,94.33529663,CN,CN-54
ZUPS,medium_airport,Liupanshui Yuezhao Airport,26.609417,104.979,CN,CN-52
ZUTC,medium_airport,Tengchong Tuofeng Airport,24.93805556,98.48583333,CN,CN-53
ZUUU,large_airport,Chengdu Shuangliu International Airport,30.57850075,103.9469986,CN,CN-51
ZUXC,medium_airport,Xichang Qingshan Airport,27.9890995,102.1839981,CN,CN-51
ZUYI,medium_airport,Xingyi Airport,25.08638889,104.9594444,CN,CN-52
ZUZY,medium_airport,Zunyi Xinzhou Airport,27.5895,107.0007,CN,CN-52
ZWAK,medium_airport,Aksu Airport,41.262501,80.291702,CN,CN-65
ZWAX,medium_airport,Alashankou Bole (Bortala) airport,44.895,82.3,CN,CN-65
ZWCM,medium_airport,Qiemo Yudu Airport,38.233611,85.465556,CN,CN-65
ZWFY,medium_airport,Fuyun Koktokay Airport,46.804169,89.512006,CN,CN-65
ZWHM,medium_airport,Hami Airport,42.8414,93.669197,CN,CN-65
ZWKL,medium_airport,Korla Airport,41.69779968,86.12889862,CN,CN-65
ZWKN,medium_airport,Kanas Airport,48.2223,86.9959,CN,CN-65
ZWNL,medium_airport,Xinyuan Nalati Airport,43.4318,83.3786,CN,CN-65
ZWSC,medium_airport,Yeerqiang Airport,38.281055,77.075192,CN,CN-65
ZWSH,medium_airport,Kashgar Airport,39.54290009,76.01999664,CN,CN-65
ZWSS,medium_airport,Shanshan Airport,42.9117012,90.24749756,CN,CN-65
ZWTN,medium_airport,Hotan Airport,37.03850174,79.86489868,CN,CN-65
ZWTP,medium_airport,Turpan Jiaohe Airport,43.0308,89.0987,CN,CN-65
ZWWW,large_airport,Ürümqi Diwopu International Airport,43.90710068,87.47419739,CN,CN-65
ZYAS,medium_airport,Anshan Air Base,41.105301,122.853996,CN,CN-21
ZYCC,medium_airport,Longjia Airport,43.99620056,125.6849976,CN,CN-22
ZYCH,medium_airport,Changhai Airport,39.26666667,122.6669444,CN,CN-21
ZYCY,medium_airport,Chaoyang Airport,41.538101,120.434998,CN,CN-21
ZYDU,medium_airport,Wudalianchi Dedu Airport,48.445,126.133,CN,CN-23
ZYFY,medium_airport,Dongji Aiport,48.199494,134.366447,CN,CN-23
ZYHB,large_airport,Taiping Airport,45.62340164,126.25,CN,CN-23
ZYHE,medium_airport,Heihe Airport,50.17162094,127.3088837,CN,CN-23
ZYJM,medium_airport,Jiamusi Airport,46.84339905,130.4649963,CN,CN-23
ZYJS,medium_airport,Jiansanjiang Airport,47.11,132.660278,CN,CN-23
ZYJX,medium_airport,Jixi Xingkaihu Airport,45.293,131.193,CN,CN-23
ZYJZ,medium_airport,Jinzhou Airport,41.10139847,121.0619965,CN,CN-21
ZYLD,medium_airport,Lindu Airport,47.75205556,129.019125,CN,CN-23
ZYLS,medium_airport,Yushu Batang Airport,32.83638889,97.03638889,CN,CN-63
ZYMD,medium_airport,Mudanjiang Hailang International Airport,44.52410126,129.5690002,CN,CN-23
ZYMH,medium_airport,Gu-Lian Airport,52.91277778,122.43,CN,CN-23
